interaction_id,campaign_id,customer_id,channel_id,date_key,device_type,impressions,clicks,conversions,revenue,spend,responded
INT-001844,CMP-070,C00202,5,20240714,mobile,8,0,0,0.0,11.1,0
INT-001845,CMP-070,C00509,5,20240714,mobile,6,0,0,0.0,8.33,0
INT-001846,CMP-070,C01084,5,20240714,mobile,7,0,0,0.0,9.71,0
INT-001847,CMP-070,C02095,5,20240714,mobile,8,0,1,516.39,11.1,1
INT-001848,CMP-070,C01189,5,20240714,desktop,9,0,0,0.0,12.49,0
INT-001849,CMP-070,C01784,5,20240714,desktop,10,0,0,0.0,13.88,0
INT-001850,CMP-032,C01801,2,20240625,mobile,5,1,0,0.0,3.47,0
INT-001851,CMP-032,C00967,2,20240625,mobile,2,0,0,0.0,1.39,0
INT-001852,CMP-032,C01408,2,20240625,mobile,8,0,0,0.0,5.54,0
INT-001853,CMP-032,C01187,2,20240625,mobile,2,0,0,0.0,1.39,0
INT-001854,CMP-032,C00525,2,20240626,desktop,5,1,1,232.31,3.47,1
INT-001855,CMP-032,C00142,2,20240626,desktop,2,1,0,0.0,1.39,0
INT-001856,CMP-032,C01025,2,20240626,mobile,3,1,1,217.12,2.08,1
INT-001857,CMP-032,C01212,2,20240626,mobile,1,0,0,0.0,0.69,0
INT-001858,CMP-032,C01502,2,20240626,mobile,5,2,0,0.0,3.47,0
INT-001859,CMP-032,C02160,2,20240626,desktop,4,1,0,0.0,2.77,0
INT-001860,CMP-032,C00339,2,20240626,mobile,5,2,0,0.0,3.47,0
INT-001861,CMP-032,C01366,2,20240626,mobile,2,0,0,0.0,1.39,0
INT-001862,CMP-032,C01793,2,20240627,desktop,1,0,0,0.0,0.69,0
INT-001863,CMP-032,C02097,2,20240627,desktop,3,0,0,0.0,2.08,0
INT-001864,CMP-032,C01695,2,20240627,desktop,4,0,0,0.0,2.77,0
INT-001865,CMP-032,C00901,2,20240627,mobile,2,0,0,0.0,1.39,0
INT-001866,CMP-032,C00903,2,20240628,mobile,1,0,0,0.0,0.69,0
INT-001867,CMP-032,C00510,2,20240628,mobile,2,1,0,0.0,1.39,0
INT-001868,CMP-032,C00992,2,20240629,desktop,3,1,0,0.0,2.08,0
INT-001869,CMP-032,C01571,2,20240629,mobile,5,0,0,0.0,3.47,0
INT-001870,CMP-032,C01099,2,20240630,mobile,3,1,0,0.0,2.08,0
INT-001871,CMP-032,C00102,2,20240701,mobile,3,2,0,0.0,2.08,0
INT-001872,CMP-032,C00390,2,20240701,tablet,1,0,0,0.0,0.69,0
INT-001873,CMP-032,C01535,2,20240701,desktop,5,0,0,0.0,3.47,0
INT-001874,CMP-032,C01893,2,20240701,mobile,4,0,0,0.0,2.77,0
INT-001875,CMP-032,C01395,2,20240701,tablet,2,0,0,0.0,1.39,0
INT-001876,CMP-032,C00642,2,20240701,mobile,2,0,0,0.0,1.39,0
INT-001877,CMP-032,C01514,2,20240702,mobile,2,1,0,0.0,1.39,0
INT-001878,CMP-032,C02170,2,20240702,desktop,2,1,0,0.0,1.39,0
INT-001879,CMP-032,C00097,2,20240702,desktop,4,1,0,0.0,2.77,0
INT-001880,CMP-032,C01028,2,20240703,tablet,1,0,0,0.0,0.69,0
INT-001881,CMP-032,C01473,2,20240703,desktop,4,1,1,304.88,2.77,1
INT-001882,CMP-032,C00560,2,20240703,desktop,2,0,0,0.0,1.39,0
INT-001883,CMP-032,C01329,2,20240703,desktop,1,0,0,0.0,0.69,0
INT-001884,CMP-107,C01220,1,20240625,desktop,1,0,0,0.0,1.74,0
INT-001885,CMP-107,C00973,1,20240626,mobile,3,1,0,0.0,5.22,0
INT-001886,CMP-107,C00121,1,20240627,mobile,4,0,0,0.0,6.96,0
INT-001887,CMP-107,C01729,1,20240628,mobile,2,0,0,0.0,3.48,0
INT-001888,CMP-107,C01059,1,20240628,mobile,2,0,0,0.0,3.48,0
INT-001889,CMP-107,C00304,1,20240702,desktop,4,2,1,302.52,6.96,1
INT-001890,CMP-107,C00598,1,20240704,mobile,4,0,0,0.0,6.96,0
INT-001891,CMP-107,C01887,1,20240706,desktop,4,0,0,0.0,6.96,0
INT-001892,CMP-107,C01790,1,20240708,mobile,2,1,0,0.0,3.48,0
INT-001893,CMP-107,C00812,1,20240709,desktop,1,0,0,0.0,1.74,0
INT-001894,CMP-107,C01107,1,20240713,mobile,4,1,1,123.43,6.96,1
INT-001895,CMP-107,C00163,1,20240713,mobile,5,0,0,0.0,8.7,0
INT-001896,CMP-107,C01210,1,20240716,desktop,4,0,0,0.0,6.96,0
INT-001897,CMP-107,C01668,1,20240718,desktop,3,1,0,0.0,5.22,0
INT-001898,CMP-107,C01149,1,20240718,desktop,5,1,0,0.0,8.7,0
INT-001899,CMP-107,C01438,1,20240721,mobile,4,1,0,0.0,6.96,0
INT-001900,CMP-107,C01631,1,20240722,mobile,5,0,0,0.0,8.7,0
INT-001901,CMP-107,C00484,1,20240723,mobile,2,0,0,0.0,3.48,0
INT-001902,CMP-107,C01784,1,20240725,desktop,3,0,0,0.0,5.22,0
INT-001903,CMP-107,C01330,1,20240729,mobile,6,0,0,0.0,10.43,0
INT-001904,CMP-107,C00967,1,20240731,mobile,1,0,0,0.0,1.74,0
INT-001905,CMP-034,C00161,1,20240701,mobile,9,1,1,292.24,23.58,1
INT-001906,CMP-034,C00323,1,20240701,mobile,6,0,0,0.0,15.72,0
INT-001907,CMP-034,C00535,1,20240701,mobile,3,0,0,0.0,7.86,0
INT-001908,CMP-034,C00726,1,20240701,mobile,6,0,0,0.0,15.72,0
INT-001909,CMP-034,C01973,1,20240701,mobile,2,1,0,0.0,5.24,0
INT-001910,CMP-034,C01911,1,20240702,mobile,5,1,1,185.73,13.1,1
INT-001911,CMP-034,C01307,1,20240702,mobile,2,1,0,0.0,5.24,0
INT-001912,CMP-034,C01300,1,20240702,desktop,3,1,0,0.0,7.86,0
INT-001913,CMP-034,C01092,1,20240703,mobile,6,0,0,0.0,15.72,0
INT-001914,CMP-034,C00864,1,20240703,desktop,8,1,0,0.0,20.96,0
INT-001915,CMP-034,C01024,1,20240703,tablet,7,1,1,192.2,18.34,1
INT-001916,CMP-034,C01310,1,20240703,tablet,5,0,0,0.0,13.1,0
INT-001917,CMP-034,C01848,1,20240704,desktop,5,3,0,0.0,13.1,0
INT-001918,CMP-034,C01638,1,20240704,desktop,3,0,0,0.0,7.86,0
INT-001919,CMP-034,C02045,1,20240704,desktop,7,1,1,248.23,18.34,1
INT-001920,CMP-034,C00634,1,20240704,mobile,2,0,0,0.0,5.24,0
INT-001921,CMP-034,C00686,1,20240704,desktop,8,0,0,0.0,20.96,0
INT-001922,CMP-034,C01407,1,20240704,mobile,2,0,0,0.0,5.24,0
INT-001923,CMP-034,C01072,1,20240705,desktop,5,0,0,0.0,13.1,0
INT-001924,CMP-034,C01478,1,20240705,desktop,4,1,1,143.78,10.48,1
INT-001925,CMP-034,C01810,1,20240706,mobile,5,1,0,0.0,13.1,0
INT-001926,CMP-034,C02180,1,20240706,desktop,4,0,0,0.0,10.48,0
INT-001927,CMP-034,C01744,1,20240706,mobile,6,2,1,155.5,15.72,1
INT-001928,CMP-034,C01826,1,20240707,mobile,8,1,0,0.0,20.96,0
INT-001929,CMP-034,C00014,1,20240707,desktop,4,1,0,0.0,10.48,0
INT-001930,CMP-034,C00826,1,20240708,mobile,5,0,0,0.0,13.1,0
INT-001931,CMP-034,C01576,1,20240709,mobile,7,1,0,0.0,18.34,0
INT-001932,CMP-034,C00898,1,20240709,mobile,4,1,0,0.0,10.48,0
INT-001933,CMP-034,C01748,1,20240709,desktop,4,0,0,0.0,10.48,0
INT-001934,CMP-034,C01922,1,20240709,tablet,1,0,0,0.0,2.62,0
INT-001935,CMP-034,C00562,1,20240709,desktop,4,2,1,136.67,10.48,1
INT-001936,CMP-034,C01134,1,20240710,mobile,5,0,0,0.0,13.1,0
INT-001937,CMP-034,C00999,1,20240710,mobile,2,0,0,0.0,5.24,0
INT-001938,CMP-034,C00394,1,20240710,mobile,2,0,0,0.0,5.24,0
INT-001939,CMP-034,C00885,1,20240710,mobile,6,1,1,304.19,15.72,1
INT-001940,CMP-034,C01097,1,20240710,mobile,4,0,0,0.0,10.48,0
INT-001941,CMP-034,C00607,1,20240710,mobile,4,0,0,0.0,10.48,0
INT-001942,CMP-034,C01232,1,20240711,mobile,5,0,0,0.0,13.1,0
INT-001943,CMP-034,C01119,1,20240711,tablet,4,0,0,0.0,10.48,0
INT-001944,CMP-034,C00800,1,20240711,mobile,6,1,0,0.0,15.72,0
INT-001945,CMP-034,C02123,1,20240711,desktop,3,0,0,0.0,7.86,0
INT-001946,CMP-034,C01389,1,20240712,mobile,5,1,1,305.88,13.1,1
INT-001947,CMP-034,C00767,1,20240712,mobile,4,0,0,0.0,10.48,0
INT-001948,CMP-034,C01236,1,20240712,mobile,1,0,0,0.0,2.62,0
INT-001949,CMP-034,C00600,1,20240712,mobile,6,0,0,0.0,15.72,0
INT-001950,CMP-034,C02096,1,20240712,mobile,6,1,0,0.0,15.72,0
INT-001951,CMP-034,C01611,1,20240713,mobile,7,0,0,0.0,18.34,0
INT-001952,CMP-034,C01317,1,20240713,mobile,4,0,0,0.0,10.48,0
INT-001953,CMP-034,C01015,1,20240713,mobile,3,1,1,414.59,7.86,1
INT-001954,CMP-034,C01446,1,20240713,desktop,4,1,0,0.0,10.48,0
INT-001955,CMP-034,C00172,1,20240713,tablet,5,0,0,0.0,13.1,0
INT-001956,CMP-034,C00414,1,20240714,mobile,5,0,0,0.0,13.1,0
INT-001957,CMP-034,C01448,1,20240714,mobile,5,1,0,0.0,13.1,0
INT-001958,CMP-034,C00332,1,20240714,desktop,5,1,1,367.82,13.1,1
INT-001959,CMP-034,C00264,1,20240714,desktop,6,0,0,0.0,15.72,0
INT-001960,CMP-034,C01705,1,20240714,mobile,1,0,0,0.0,2.62,0
INT-001961,CMP-034,C02148,1,20240714,desktop,7,1,1,230.63,18.34,1
INT-001962,CMP-034,C02064,1,20240715,mobile,5,0,0,0.0,13.1,0
INT-001963,CMP-034,C02007,1,20240715,mobile,5,1,0,0.0,13.1,0
INT-001964,CMP-034,C01380,1,20240715,desktop,8,0,0,0.0,20.96,0
INT-001965,CMP-034,C01160,1,20240716,mobile,4,0,0,0.0,10.48,0
INT-001966,CMP-034,C00717,1,20240716,mobile,4,1,0,0.0,10.48,0
INT-001967,CMP-034,C00129,1,20240716,mobile,8,0,0,0.0,20.96,0
INT-001968,CMP-034,C02030,1,20240717,desktop,4,1,1,276.48,10.48,1
INT-001969,CMP-034,C00763,1,20240717,mobile,7,2,0,0.0,18.34,0
INT-001970,CMP-034,C01343,1,20240717,mobile,7,0,0,0.0,18.34,0
INT-001971,CMP-034,C01516,1,20240717,mobile,5,0,0,0.0,13.1,0
INT-001972,CMP-034,C01445,1,20240717,mobile,7,1,1,507.68,18.34,1
INT-001973,CMP-034,C00183,1,20240717,mobile,2,1,0,0.0,5.24,0
INT-001974,CMP-034,C00222,1,20240718,mobile,8,1,0,0.0,20.96,0
INT-001975,CMP-034,C00388,1,20240718,desktop,6,0,0,0.0,15.72,0
INT-001976,CMP-034,C00411,1,20240718,mobile,5,2,2,798.17,13.1,1
INT-001977,CMP-034,C01639,1,20240718,desktop,4,0,0,0.0,10.48,0
INT-001978,CMP-034,C01112,1,20240718,tablet,2,1,0,0.0,5.24,0
INT-001979,CMP-034,C01303,1,20240718,desktop,2,0,0,0.0,5.24,0
INT-001980,CMP-034,C00190,1,20240719,desktop,6,0,0,0.0,15.72,0
INT-001981,CMP-034,C00474,1,20240719,desktop,1,1,0,0.0,2.62,0
INT-001982,CMP-034,C02024,1,20240719,mobile,1,0,0,0.0,2.62,0
INT-001983,CMP-034,C00976,1,20240719,mobile,4,0,0,0.0,10.48,0
INT-001984,CMP-034,C01625,1,20240719,mobile,4,0,0,0.0,10.48,0
INT-001985,CMP-057,C02142,1,20240706,mobile,3,1,0,0.0,5.88,0
INT-001986,CMP-057,C00656,1,20240706,mobile,4,0,0,0.0,7.84,0
INT-001987,CMP-057,C01715,1,20240706,mobile,4,0,0,0.0,7.84,0
INT-001988,CMP-057,C02120,1,20240706,mobile,3,0,0,0.0,5.88,0
INT-001989,CMP-057,C00957,1,20240707,desktop,3,0,0,0.0,5.88,0
INT-001990,CMP-057,C00834,1,20240707,desktop,4,0,0,0.0,7.84,0
INT-001991,CMP-057,C01431,1,20240707,mobile,5,2,2,655.21,9.8,1
INT-001992,CMP-057,C01675,1,20240708,desktop,2,0,0,0.0,3.92,0
INT-001993,CMP-057,C00930,1,20240708,mobile,2,0,0,0.0,3.92,0
INT-001994,CMP-057,C01754,1,20240708,desktop,6,2,0,0.0,11.76,0
INT-001995,CMP-057,C00801,1,20240708,mobile,3,0,0,0.0,5.88,0
INT-001996,CMP-057,C01306,1,20240708,desktop,7,1,0,0.0,13.73,0
INT-001997,CMP-057,C01444,1,20240708,tablet,4,1,0,0.0,7.84,0
INT-001998,CMP-057,C01215,1,20240708,desktop,8,0,0,0.0,15.69,0
INT-001999,CMP-057,C00258,1,20240708,desktop,7,0,0,0.0,13.73,0
INT-002000,CMP-057,C02045,1,20240708,desktop,5,0,0,0.0,9.8,0
INT-002001,CMP-057,C01493,1,20240709,mobile,4,0,0,0.0,7.84,0
INT-002002,CMP-057,C01072,1,20240709,mobile,2,2,0,0.0,3.92,0
INT-002003,CMP-057,C02123,1,20240709,desktop,5,0,0,0.0,9.8,0
INT-002004,CMP-057,C00587,1,20240709,mobile,4,0,0,0.0,7.84,0
INT-002005,CMP-057,C00601,1,20240710,mobile,5,0,0,0.0,9.8,0
INT-002006,CMP-057,C01802,1,20240711,mobile,5,0,0,0.0,9.8,0
INT-002007,CMP-057,C00770,1,20240711,mobile,4,0,0,0.0,7.84,0
INT-002008,CMP-057,C01871,1,20240712,desktop,5,0,0,0.0,9.8,0
INT-002009,CMP-057,C02064,1,20240712,desktop,6,0,0,0.0,11.76,0
INT-002010,CMP-057,C00934,1,20240712,desktop,6,0,0,0.0,11.76,0
INT-002011,CMP-057,C02151,1,20240712,mobile,7,0,0,0.0,13.73,0
INT-002012,CMP-057,C00979,1,20240713,mobile,5,1,0,0.0,9.8,0
INT-002013,CMP-057,C02019,1,20240714,desktop,5,1,1,218.04,9.8,1
INT-002014,CMP-057,C01133,1,20240714,mobile,4,2,0,0.0,7.84,0
INT-002015,CMP-057,C00615,1,20240714,mobile,5,0,0,0.0,9.8,0
INT-002016,CMP-057,C00678,1,20240714,mobile,3,0,0,0.0,5.88,0
INT-002017,CMP-057,C01177,1,20240715,desktop,3,0,0,0.0,5.88,0
INT-002018,CMP-057,C01266,1,20240715,mobile,2,0,0,0.0,3.92,0
INT-002019,CMP-057,C01284,1,20240715,mobile,3,0,0,0.0,5.88,0
INT-002020,CMP-053,C01223,5,20240715,mobile,31,0,0,0.0,59.77,0
INT-002021,CMP-053,C01718,5,20240723,desktop,17,0,1,203.62,32.77,1
INT-002022,CMP-053,C00161,5,20240723,mobile,20,0,0,0.0,38.56,0
INT-002023,CMP-053,C01259,5,20240724,mobile,32,2,1,519.47,61.69,1
INT-002024,CMP-053,C01840,5,20240725,desktop,20,0,1,203.98,38.56,1
INT-002025,CMP-053,C00715,5,20240728,tablet,32,1,0,0.0,61.69,0
INT-002026,CMP-053,C01027,5,20240729,mobile,34,0,0,0.0,65.55,0
INT-002027,CMP-053,C01904,5,20240731,desktop,25,1,0,0.0,48.2,0
INT-002028,CMP-053,C00192,5,20240802,mobile,18,1,0,0.0,34.7,0
INT-002029,CMP-053,C01998,5,20240803,mobile,21,0,0,0.0,40.49,0
INT-002030,CMP-053,C00006,5,20240805,mobile,14,0,0,0.0,26.99,0
INT-002031,CMP-053,C01145,5,20240806,desktop,22,0,2,699.81,42.41,1
INT-002032,CMP-053,C00791,5,20240807,desktop,21,0,0,0.0,40.49,0
INT-002033,CMP-053,C02109,5,20240807,mobile,21,1,1,191.12,40.49,1
INT-002034,CMP-053,C00010,5,20240808,mobile,20,0,0,0.0,38.56,0
INT-002035,CMP-053,C01846,5,20240808,mobile,20,0,0,0.0,38.56,0
INT-002036,CMP-053,C02068,5,20240810,mobile,21,0,0,0.0,40.49,0
INT-002037,CMP-053,C00804,5,20240812,desktop,21,0,0,0.0,40.49,0
INT-002038,CMP-053,C01842,5,20240813,desktop,26,0,0,0.0,50.13,0
INT-002039,CMP-053,C01963,5,20240814,desktop,22,0,0,0.0,42.41,0
INT-002040,CMP-053,C01932,5,20240815,mobile,22,0,0,0.0,42.41,0
INT-002041,CMP-053,C00213,5,20240816,mobile,28,0,0,0.0,53.98,0
INT-002042,CMP-053,C02099,5,20240819,desktop,24,0,0,0.0,46.27,0
INT-002043,CMP-053,C00077,5,20240819,mobile,23,0,0,0.0,44.34,0
INT-002044,CMP-061,C01591,4,20240723,mobile,7,0,0,0.0,2.64,0
INT-002045,CMP-061,C00835,4,20240723,mobile,12,0,0,0.0,4.53,0
INT-002046,CMP-061,C02103,4,20240723,desktop,9,0,0,0.0,3.4,0
INT-002047,CMP-061,C00575,4,20240723,desktop,12,0,0,0.0,4.53,0
INT-002048,CMP-061,C02159,4,20240723,desktop,15,0,0,0.0,5.66,0
INT-002049,CMP-061,C01675,4,20240723,desktop,6,0,0,0.0,2.26,0
INT-002050,CMP-061,C01803,4,20240723,mobile,8,0,0,0.0,3.02,0
INT-002051,CMP-061,C00024,4,20240724,mobile,9,0,0,0.0,3.4,0
INT-002052,CMP-061,C01818,4,20240724,mobile,11,0,0,0.0,4.15,0
INT-002053,CMP-061,C01259,4,20240724,mobile,12,0,0,0.0,4.53,0
INT-002054,CMP-061,C01250,4,20240724,mobile,11,1,0,0.0,4.15,0
INT-002055,CMP-061,C00069,4,20240724,desktop,10,0,0,0.0,3.77,0
INT-002056,CMP-061,C00960,4,20240725,desktop,13,0,0,0.0,4.91,0
INT-002057,CMP-061,C01099,4,20240725,mobile,4,0,0,0.0,1.51,0
INT-002058,CMP-061,C01560,4,20240725,desktop,6,0,0,0.0,2.26,0
INT-002059,CMP-061,C00992,4,20240725,desktop,9,0,0,0.0,3.4,0
INT-002060,CMP-061,C02070,4,20240726,mobile,8,0,0,0.0,3.02,0
INT-002061,CMP-061,C00584,4,20240726,mobile,10,0,0,0.0,3.77,0
INT-002062,CMP-061,C01656,4,20240727,mobile,17,1,0,0.0,6.42,0
INT-002063,CMP-061,C00601,4,20240727,mobile,13,0,0,0.0,4.91,0
INT-002064,CMP-061,C01196,4,20240727,mobile,14,1,0,0.0,5.28,0
INT-002065,CMP-061,C01168,4,20240727,desktop,12,1,0,0.0,4.53,0
INT-002066,CMP-061,C00610,4,20240727,mobile,12,0,0,0.0,4.53,0
INT-002067,CMP-061,C01970,4,20240727,desktop,9,0,0,0.0,3.4,0
INT-002068,CMP-061,C00233,4,20240727,mobile,15,0,0,0.0,5.66,0
INT-002069,CMP-061,C01456,4,20240728,mobile,9,0,0,0.0,3.4,0
INT-002070,CMP-061,C00763,4,20240728,mobile,10,0,0,0.0,3.77,0
INT-002071,CMP-061,C00746,4,20240728,mobile,11,0,0,0.0,4.15,0
INT-002072,CMP-061,C01312,4,20240728,mobile,7,0,0,0.0,2.64,0
INT-002073,CMP-061,C01004,4,20240728,mobile,12,0,0,0.0,4.53,0
INT-002074,CMP-061,C00642,4,20240728,mobile,10,0,0,0.0,3.77,0
INT-002075,CMP-061,C00711,4,20240729,mobile,14,0,0,0.0,5.28,0
INT-002076,CMP-061,C01238,4,20240729,mobile,17,1,1,187.91,6.42,1
INT-002077,CMP-061,C00023,4,20240729,mobile,10,0,0,0.0,3.77,0
INT-002078,CMP-061,C02068,4,20240729,mobile,7,0,0,0.0,2.64,0
INT-002079,CMP-061,C02034,4,20240730,desktop,8,0,0,0.0,3.02,0
INT-002080,CMP-061,C01158,4,20240730,mobile,13,0,0,0.0,4.91,0
INT-002081,CMP-061,C00136,4,20240730,mobile,13,0,0,0.0,4.91,0
INT-002082,CMP-061,C00414,4,20240730,mobile,7,0,0,0.0,2.64,0
INT-002083,CMP-061,C00679,4,20240731,mobile,7,0,0,0.0,2.64,0
INT-002084,CMP-061,C00970,4,20240731,mobile,10,1,0,0.0,3.77,0
INT-002085,CMP-061,C01274,4,20240731,mobile,16,1,0,0.0,6.04,0
INT-002086,CMP-061,C01913,4,20240731,mobile,4,1,0,0.0,1.51,0
INT-002087,CMP-061,C01132,4,20240731,mobile,10,1,0,0.0,3.77,0
INT-002088,CMP-061,C00450,4,20240731,mobile,9,0,0,0.0,3.4,0
INT-002089,CMP-061,C01024,4,20240731,mobile,12,0,0,0.0,4.53,0
INT-002090,CMP-061,C01744,4,20240731,desktop,8,0,0,0.0,3.02,0
INT-002091,CMP-061,C01555,4,20240801,mobile,13,0,0,0.0,4.91,0
INT-002092,CMP-061,C00141,4,20240801,mobile,10,0,0,0.0,3.77,0
INT-002093,CMP-061,C00967,4,20240801,desktop,8,0,0,0.0,3.02,0
INT-002094,CMP-061,C00042,4,20240801,mobile,6,1,0,0.0,2.26,0
INT-002095,CMP-061,C00616,4,20240801,mobile,10,0,0,0.0,3.77,0
INT-002096,CMP-061,C01594,4,20240801,mobile,7,0,0,0.0,2.64,0
INT-002097,CMP-061,C00869,4,20240801,mobile,13,0,0,0.0,4.91,0
INT-002098,CMP-061,C01527,4,20240801,desktop,8,0,0,0.0,3.02,0
INT-002099,CMP-061,C01637,4,20240801,mobile,11,0,0,0.0,4.15,0
INT-002100,CMP-061,C01880,4,20240802,desktop,7,0,0,0.0,2.64,0
INT-002101,CMP-061,C00510,4,20240802,mobile,8,0,0,0.0,3.02,0
INT-002102,CMP-061,C00428,4,20240802,tablet,14,0,0,0.0,5.28,0
INT-002103,CMP-061,C02123,4,20240802,desktop,12,0,0,0.0,4.53,0
INT-002104,CMP-061,C00816,4,20240802,mobile,10,1,0,0.0,3.77,0
INT-002105,CMP-061,C00865,4,20240802,mobile,13,0,0,0.0,4.91,0
INT-002106,CMP-061,C01105,4,20240802,mobile,14,0,0,0.0,5.28,0
INT-002107,CMP-061,C02057,4,20240802,mobile,8,0,0,0.0,3.02,0
INT-002108,CMP-061,C01292,4,20240802,mobile,12,0,0,0.0,4.53,0
INT-002109,CMP-061,C00770,4,20240802,mobile,17,0,0,0.0,6.42,0
INT-002110,CMP-093,C01535,1,20240726,mobile,4,0,0,0.0,8.07,0
INT-002111,CMP-093,C00077,1,20240726,mobile,3,0,0,0.0,6.05,0
INT-002112,CMP-093,C02198,1,20240726,desktop,5,2,1,188.04,10.08,1
INT-002113,CMP-093,C01777,1,20240726,desktop,5,3,1,154.64,10.08,1
INT-002114,CMP-093,C00318,1,20240727,mobile,4,0,0,0.0,8.07,0
INT-002115,CMP-093,C01596,1,20240727,mobile,5,2,0,0.0,10.08,0
INT-002116,CMP-093,C02081,1,20240728,mobile,5,0,0,0.0,10.08,0
INT-002117,CMP-093,C00024,1,20240728,mobile,4,0,0,0.0,8.07,0
INT-002118,CMP-093,C01865,1,20240730,mobile,3,1,1,284.27,6.05,1
INT-002119,CMP-093,C02175,1,20240731,desktop,4,0,0,0.0,8.07,0
INT-002120,CMP-093,C00476,1,20240802,tablet,4,1,1,284.25,8.07,1
INT-002121,CMP-093,C00194,1,20240803,mobile,10,1,1,266.5,20.17,1
INT-002122,CMP-093,C01925,1,20240803,mobile,4,0,0,0.0,8.07,0
INT-002123,CMP-093,C01778,1,20240803,mobile,4,0,0,0.0,8.07,0
INT-002124,CMP-093,C00848,1,20240803,mobile,3,0,0,0.0,6.05,0
INT-002125,CMP-093,C00560,1,20240805,desktop,5,1,0,0.0,10.08,0
INT-002126,CMP-093,C01731,1,20240806,mobile,2,0,0,0.0,4.03,0
INT-002127,CMP-093,C01947,1,20240807,desktop,9,1,0,0.0,18.15,0
INT-002128,CMP-093,C01858,1,20240807,mobile,2,0,0,0.0,4.03,0
INT-002129,CMP-093,C00180,1,20240808,mobile,5,1,1,316.11,10.08,1
INT-002130,CMP-093,C00865,1,20240808,mobile,3,0,0,0.0,6.05,0
INT-002131,CMP-093,C01822,1,20240809,mobile,5,0,0,0.0,10.08,0
INT-002132,CMP-093,C02169,1,20240809,desktop,3,2,0,0.0,6.05,0
INT-002133,CMP-093,C00622,1,20240810,desktop,3,0,0,0.0,6.05,0
INT-002134,CMP-093,C01915,1,20240811,mobile,4,0,0,0.0,8.07,0
INT-002135,CMP-093,C01455,1,20240811,desktop,3,0,0,0.0,6.05,0
INT-002136,CMP-093,C00726,1,20240812,mobile,3,0,0,0.0,6.05,0
INT-002137,CMP-093,C01582,1,20240812,mobile,3,1,1,205.72,6.05,1
INT-002138,CMP-093,C00456,1,20240813,mobile,2,1,0,0.0,4.03,0
INT-002139,CMP-119,C02152,2,20240803,mobile,4,0,0,0.0,3.12,0
INT-002140,CMP-119,C01886,2,20240803,mobile,3,0,0,0.0,2.34,0
INT-002141,CMP-119,C01594,2,20240804,tablet,2,0,0,0.0,1.56,0
INT-002142,CMP-119,C01680,2,20240805,mobile,8,0,0,0.0,6.24,0
INT-002143,CMP-119,C00807,2,20240805,desktop,1,0,0,0.0,0.78,0
INT-002144,CMP-119,C01080,2,20240805,mobile,5,0,0,0.0,3.9,0
INT-002145,CMP-119,C01231,2,20240805,mobile,4,0,0,0.0,3.12,0
INT-002146,CMP-119,C00753,2,20240805,mobile,2,1,0,0.0,1.56,0
INT-002147,CMP-119,C01034,2,20240805,desktop,4,0,0,0.0,3.12,0
INT-002148,CMP-119,C00946,2,20240806,desktop,4,0,0,0.0,3.12,0
INT-002149,CMP-119,C00689,2,20240806,mobile,3,0,0,0.0,2.34,0
INT-002150,CMP-119,C00241,2,20240806,desktop,2,0,0,0.0,1.56,0
INT-002151,CMP-119,C01780,2,20240808,desktop,4,0,0,0.0,3.12,0
INT-002152,CMP-119,C01493,2,20240808,mobile,6,0,0,0.0,4.68,0
INT-002153,CMP-119,C00210,2,20240808,mobile,3,0,0,0.0,2.34,0
INT-002154,CMP-119,C01219,2,20240809,desktop,3,0,0,0.0,2.34,0
INT-002155,CMP-119,C01592,2,20240809,tablet,4,0,0,0.0,3.12,0
INT-002156,CMP-119,C01792,2,20240809,mobile,1,0,0,0.0,0.78,0
INT-002157,CMP-119,C01647,2,20240810,desktop,5,0,0,0.0,3.9,0
INT-002158,CMP-119,C00314,2,20240811,mobile,3,0,0,0.0,2.34,0
INT-002159,CMP-119,C01999,2,20240813,mobile,2,0,0,0.0,1.56,0
INT-002160,CMP-119,C01695,2,20240813,desktop,3,0,0,0.0,2.34,0
INT-002161,CMP-119,C01303,2,20240814,desktop,3,0,0,0.0,2.34,0
INT-002162,CMP-119,C00018,2,20240814,mobile,4,0,0,0.0,3.12,0
INT-002163,CMP-119,C02067,2,20240816,mobile,6,0,0,0.0,4.68,0
INT-002164,CMP-119,C01087,2,20240818,desktop,7,1,1,241.29,5.46,1
INT-002165,CMP-119,C01844,2,20240819,mobile,6,0,0,0.0,4.68,0
INT-002166,CMP-119,C00399,2,20240819,mobile,3,0,0,0.0,2.34,0
INT-002167,CMP-119,C00340,2,20240820,mobile,3,0,0,0.0,2.34,0
INT-002168,CMP-119,C00793,2,20240821,desktop,4,0,0,0.0,3.12,0
INT-002169,CMP-119,C00298,2,20240821,desktop,5,0,0,0.0,3.9,0
INT-002170,CMP-119,C00850,2,20240821,mobile,4,0,0,0.0,3.12,0
INT-002171,CMP-119,C00141,2,20240821,mobile,3,0,0,0.0,2.34,0
INT-002172,CMP-119,C00116,2,20240821,mobile,5,1,0,0.0,3.9,0
INT-002173,CMP-119,C00215,2,20240821,mobile,2,0,0,0.0,1.56,0
INT-002174,CMP-119,C01750,2,20240822,desktop,6,0,0,0.0,4.68,0
INT-002175,CMP-119,C00673,2,20240823,mobile,5,2,0,0.0,3.9,0
